candidate,vertex,w_R,w_P,w_U,acceptability
2879,0,0.706525171424,0.200033884008,0.0934409445675,0.000339148610996
2879,1,0.717692071212,0.201105506302,0.0812024224866,0.000339148610996
2879,2,0.714977163673,0.214619541094,0.0704032952326,0.000339148610996
2879,3,0.71421631643,0.215594489703,0.0701891938672,0.000339148610996
2879,4,0.703478058336,0.214626161565,0.0818957800983,0.000339148610996
2879,5,0.705927114095,0.200815475689,0.0932574102165,0.000339148610996
2880,0,0.709535483903,0.184970147958,0.105494368138,0.000362065338958
2880,1,0.721150769862,0.186156697434,0.0926925327037,0.000362065338958
2880,2,0.71837596135,0.200224791824,0.0813992468253,0.000362065338958
2880,3,0.717692071212,0.201105506302,0.0812024224866,0.000362065338958
2880,4,0.706525171424,0.200033884008,0.0934409445675,0.000362065338958
2880,5,0.709021563987,0.185645555475,0.105332880538,0.000362065338958
2881,0,0.712504912567,0.169405191656,0.118089895777,0.000386953817705
2881,1,0.724589686431,0.170719592141,0.104690721429,0.000386953817705
2881,2,0.721753306838,0.18537668082,0.0928700123425,0.000386953817705
2881,3,0.721150769862,0.186156697434,0.0926925327037,0.000386953817705
2881,4,0.709535483903,0.184970147958,0.105494368138,0.000386953817705
2881,5,0.712079979882,0.169966945597,0.117953074522,0.000386953817705
2882,0,0.715428985987,0.153306674648,0.131264339365,0.000414029343958
2882,1,0.728005831335,0.154763301353,0.117230867312,0.000414029343958
2882,2,0.725106190387,0.170047269983,0.10484653963,0.000414029343958
2882,3,0.724589686431,0.170719592141,0.104690721429,0.000414029343958
2882,4,0.712504912567,0.169405191656,0.118089895777,0.000414029343958
2882,5,0.715098211572,0.153746664135,0.131155124293,0.000414029343958
2883,0,0.728431315085,0.154206258609,0.117362426306,0.00044353599873
2883,1,0.728005831335,0.154763301353,0.117230867312,0.00044353599873
2883,2,0.715428985987,0.153306674648,0.131264339365,0.00044353599873
2883,3,0.718071704433,0.136948790094,0.144979505473,0.00044353599873
2883,4,0.718302800902,0.13663938737,0.145057811729,0.00044353599873
2883,5,0.73139592234,0.138254250919,0.130349826741,0.00044353599873
2884,0,0.731725065371,0.137820723583,0.130454211046,0.000475751245058
2884,1,0.73139592234,0.138254250919,0.130349826741,0.000475751245058
2884,2,0.718302800902,0.13663938737,0.145057811729,0.000475751245058
2884,3,0.720995452733,0.119534123463,0.159470423804,0.000475751245058
2884,4,0.721120972558,0.119364920716,0.159514106725,0.000475751245058
2884,5,0.734756351596,0.121155878588,0.144087769816,0.000475751245058
2885,0,0.738083148112,0.103428289126,0.158488562763,0.000510991386334
2885,1,0.734983471292,0.120854824666,0.144161704042,0.000510991386334
2885,2,0.734756351596,0.121155878588,0.144087769816,0.000510991386334
2885,3,0.721120972558,0.119364920716,0.159514106725,0.000510991386334
2885,4,0.723863946302,0.101459797134,0.174676256564,0.000510991386334
2885,5,0.723877578045,0.101441288983,0.174681132971,0.000510991386334
2886,0,0.741371934883,0.0850278606627,0.173600204454,0.000549631102867
2886,1,0.738202167823,0.103269469233,0.158528362944,0.000549631102867
2886,2,0.738083148112,0.103428289126,0.158488562763,0.000549631102867
2886,3,0.723877578045,0.101441288983,0.174681132971,0.000549631102867
2886,4,0.726647904708,0.0828346846085,0.190517410684,0.000549631102867
2887,0,0.744529255882,0.0658927371958,0.189578006922,0.000592081524517
2887,1,0.744588826016,0.0660781226635,0.18933305132,0.000592081524517
2887,2,0.741376348437,0.0850219298002,0.173601721763,0.000592081524517
2887,3,0.741371934883,0.0850278606627,0.173600204454,0.000592081524517
2887,4,0.726647904708,0.0828346846085,0.190517410684,0.000592081524517
2887,5,0.726588790545,0.0826654088763,0.190745800579,0.000592081524517
2887,6,0.729360076205,0.063486723234,0.207153200561,0.000592081524517
2888,0,0.747628556848,0.0459809985728,0.20639044458,0.000638796635336
2888,1,0.747755365761,0.04637720447,0.205867429769,0.000638796635336
2888,2,0.744529255882,0.0658927371958,0.189578006922,0.000638796635336
2888,3,0.729360076205,0.063486723234,0.207153200561,0.000638796635336
2888,4,0.729228303455,0.0631081397906,0.207663556755,0.000638796635336
2888,5,0.731996108786,0.0433408219696,0.224663069244,0.000638796635336
2889,0,0.750666696218,0.0252348611007,0.224098442681,0.000690343121998
2889,1,0.750866713576,0.0258626661221,0.223270620302,0.000690343121998
2889,2,0.747628556848,0.0459809985728,0.20639044458,0.000690343121998
2889,3,0.731996108786,0.0433408219696,0.224663069244,0.000690343121998
2889,4,0.731785124564,0.0427323168335,0.225482558603,0.000690343121998
2889,5,0.734547787629,0.0223362186923,0.243115993678,0.000690343121998
2890,0,0.737005990564,0.000405742433964,0.262588267002,0.000747359836169
2890,1,0.753636496304,0.00358998438872,0.242773519307,0.000747359836169
2890,2,0.75391627243,0.00447269894833,0.241611028621,0.000747359836169
2890,3,0.750666696218,0.0252348611007,0.224098442681,0.000747359836169
2890,4,0.734547787629,0.0223362186923,0.243115993678,0.000747359836169
2890,5,0.734250386644,0.0214746610346,0.244274952321,0.000747359836169
2891,0,0.736866634114,0,0.263133365886,6.84662724356e-05
2891,1,0.754182117548,0,0.245817882452,6.84662724356e-05
2891,2,0.753636496304,0.00358998438872,0.242773519307,6.84662724356e-05
2891,3,0.737005990564,0.000405742433964,0.262588267002,6.84662724356e-05
2897,0,0.670037202492,0.329962797508,2.77555756156e-16,3.19681890055e-05
2897,1,0.663784855548,0.336215144452,2.77555756156e-16,3.19681890055e-05
2897,2,0.664739032897,0.331172164511,0.00408880259223,3.19681890055e-05
2897,3,0.665902221619,0.329698014141,0.00439976424055,3.19681890055e-05
2898,0,0.675866722952,0.324133277048,-3.88578058619e-16,0.000175927582682
2898,1,0.670037202492,0.329962797508,-3.88578058619e-16,0.000175927582682
2898,2,0.665902221619,0.329698014141,0.00439976424055,0.000175927582682
2898,3,0.667771258973,0.31964412985,0.0125846111765,0.000175927582682
2898,4,0.668883961368,0.318228809371,0.0128872292605,0.000175927582682
2898,5,0.676985505448,0.318771609065,0.00424288548685,0.000175927582682
2899,0,0.671843690167,0.306465270163,0.0216910396698,0.000214944111917
2899,1,0.680267277642,0.307057069205,0.0126756531534,0.000214944111917
2899,2,0.67816491321,0.317290378568,0.0045447082228,0.000214944111917
2899,3,0.676985505448,0.318771609065,0.00424288548685,0.000214944111917
2899,4,0.668883961368,0.318228809371,0.0128872292605,0.000214944111917
2899,5,0.670784249153,0.307818027334,0.0213977235126,0.000214944111917
2900,0,0.674778943452,0.294391403371,0.0308296531772,0.000228073156216
2900,1,0.683537581581,0.295037886004,0.0214245324156,0.000228073156216
2900,2,0.681395170167,0.305635432815,0.0129693970182,0.000228073156216
2900,3,0.680267277642,0.307057069205,0.0126756531534,0.000228073156216
2900,4,0.671843690167,0.306465270163,0.0216910396698,0.000228073156216
2900,5,0.673775697772,0.295677590981,0.0305467112467,0.000228073156216
2901,0,0.677687046594,0.281990057592,0.0403228958146,0.000242188930473
2901,1,0.686794532645,0.282697504862,0.0305079624936,0.000242188930473
2901,2,0.684611116806,0.293679635804,0.0217092473899,0.000242188930473
2901,3,0.683537581581,0.295037886004,0.0214245324156,0.000242188930473
2901,4,0.674778943452,0.294391403371,0.0308296531772,0.000242188930473
2901,5,0.676743100466,0.283205372014,0.0400515275201,0.000242188930473
2902,0,0.680565095001,0.269242811703,0.0501920932954,0.000257385279816
2902,1,0.690036079398,0.270018167142,0.0399457534598,0.000257385279816
2902,2,0.687810704666,0.281406709778,0.0307825855568,0.000257385279816
2902,3,0.686794532645,0.282697504862,0.0305079624936,0.000257385279816
2902,4,0.677687046594,0.281990057592,0.0403228958146,0.000257385279816
2902,5,0.679683735302,0.270382624644,0.0499336400533,0.000257385279816
2903,0,0.683409931902,0.256129850406,0.0604602176922,0.000273766905553
2903,1,0.693259987795,0.256980794175,0.0497592180303,0.000273766905553
2903,2,0.690991706639,0.268799197844,0.0402090955169,0.000273766905553
2903,3,0.690036079398,0.270018167142,0.0399457534598,0.000273766905553
2903,4,0.680565095001,0.269242811703,0.0501920932954,0.000273766905553
2903,5,0.682594641687,0.257189178508,0.0602161798046,0.000273766905553
2904,0,0.686218123438,0.242629825053,0.0711520515093,0.000291450860427
2904,1,0.696463823508,0.243564857791,0.0599713187011,0.000291450860427
2904,2,0.694151700106,0.255838350766,0.0500099491282,0.000291450860427
2904,3,0.693259987795,0.256980794175,0.0497592180303,0.000291450860427
2904,4,0.683409931902,0.256129850406,0.0604602176922,0.000291450860427
2904,5,0.685472596726,0.243603295947,0.0709241073269,0.000291450860427
2905,0,0.688985930729,0.228719697591,0.0822943716801,0.00031056828622
2905,1,0.699644932138,0.229748235427,0.0706068324355,0.00031056828622
2905,2,0.697288048071,0.242504000649,0.0602079512798,0.00031056828622
2905,3,0.696463823508,0.243564857791,0.0599713187011,0.00031056828622
2905,4,0.686218123438,0.242629825053,0.0711520515093,0.00031056828622
2905,5,0.688314088687,0.229601511914,0.082084399399,0.00031056828622
2906,0,0.691709278454,0.214374565235,0.0939161563104,0.000331266434913
2906,1,0.702800416994,0.215507047675,0.0816925353312,0.000331266434913
2906,2,0.700397878043,0.22877441964,0.0708277023173,0.000331266434913
2906,3,0.699644932138,0.229748235427,0.0706068324355,0.000331266434913
2906,4,0.688985930729,0.228719697591,0.0822943716801,0.000331266434913
2906,5,0.69111528714,0.215158454041,0.0937262588188,0.000331266434913
2907,0,0.694383719431,0.199567462986,0.106048817583,0.000353711029669
2907,1,0.705927114095,0.200815475689,0.0932574102165,0.000353711029669
2907,2,0.703478058336,0.214626161565,0.0818957800983,0.000353711029669
2907,3,0.702800416994,0.215507047675,0.0816925353312,0.000353711029669
2907,4,0.691709278454,0.214374565235,0.0939161563104,0.000353711029669
2907,5,0.693872009289,0.200246639865,0.105881350846,0.000353711029669
2908,0,0.697004394605,0.184269140663,0.118726464733,0.000378089029416
2908,1,0.709021563987,0.185645555475,0.105332880538,0.000378089029416
2908,2,0.706525171424,0.200033884008,0.0934409445675,0.000378089029416
2908,3,0.705927114095,0.200815475689,0.0932574102165,0.000378089029416
2908,4,0.694383719431,0.199567462986,0.106048817583,0.000378089029416
2908,5,0.696579681906,0.184836247797,0.118584070297,0.000378089029416
2909,0,0.699565987729,0.168447810527,0.131986201744,0.000404611877026
2909,1,0.712079979882,0.169966945597,0.117953074522,0.000404611877026
2909,2,0.709535483903,0.184970147958,0.105494368138,0.000404611877026
2909,3,0.709021563987,0.185645555475,0.105332880538,0.000404611877026
2909,4,0.697004394605,0.184269140663,0.118726464733,0.000404611877026
2909,5,0.699233298212,0.168894857745,0.131871844043,0.000404611877026
2910,0,0.702062673906,0.152068860843,0.14586846525,0.000433519329285
2910,1,0.715098211572,0.153746664135,0.131155124293,0.000433519329285
2910,2,0.712504912567,0.169405191656,0.118089895777,0.000433519329285
2910,3,0.712079979882,0.169966945597,0.117953074522,0.000433519329285
2910,4,0.699565987729,0.168447810527,0.131986201744,0.000433519329285
2910,5,0.701827368871,0.152387156593,0.145785474536,0.000433519329285
2911,0,0.704488060993,0.135094529893,0.160417409114,0.000465083987185
2911,1,0.718071704433,0.136948790094,0.144979505473,0.000465083987185
2911,2,0.715428985987,0.153306674648,0.131264339365,0.000465083987185
2911,3,0.715098211572,0.153746664135,0.131155124293,0.000465083987185
2911,4,0.702062673906,0.152068860843,0.14586846525,0.000465083987185
2911,5,0.704355866179,0.135274602829,0.160369530992,0.000465083987185
2912,0,0.718302800902,0.13663938737,0.145057811729,0.000499616675943
2912,1,0.718071704433,0.136948790094,0.144979505473,0.000499616675943
2912,2,0.704488060993,0.135094529893,0.160417409114,0.000499616675943
2912,3,0.706812160296,0.117515043569,0.175672796135,0.000499616675943
2912,4,0.706835122707,0.117483533899,0.175681343394,0.000499616675943
2912,5,0.720995452733,0.119534123463,0.159470423804,0.000499616675943
2913,0,0.721120972558,0.119364920716,0.159514106725,0.00053748354622
2913,1,0.720995452733,0.119534123463,0.159470423804,0.00053748354622
2913,2,0.706835122707,0.117483533899,0.175681343394,0.00053748354622
2913,3,0.709171072433,0.0992021576252,0.191626769941,0.00053748354622
2913,4,0.723863946302,0.101459797134,0.174676256564,0.00053748354622
2914,0,0.726647904708,0.0828346846085,0.190517410684,0.000579095173697
2914,1,0.723877578045,0.101441288983,0.174681132971,0.000579095173697
2914,2,0.723863946302,0.101459797134,0.174676256564,0.000579095173697
2914,3,0.709171072433,0.0992021576252,0.191626769941,0.000579095173697
2914,4,0.709113502972,0.0990496320915,0.191836864937,0.000579095173697
2914,5,0.711437583632,0.0801947293234,0.208367687044,0.000579095173697
2914,6,0.726588790545,0.0826654088763,0.190745800579,0.000579095173697
2915,0,0.729228303455,0.0631081397906,0.207663556755,0.000624891925589
2915,1,0.729360076205,0.063486723234,0.207153200561,0.000624891925589
2915,2,0.726588790545,0.0826654088763,0.190745800579,0.000624891925589
2915,3,0.711437583632,0.0801947293234,0.208367687044,0.000624891925589
2915,4,0.711301904417,0.0798342836052,0.208863811978,0.000624891925589
2915,5,0.713607349608,0.0604043782085,0.225988272183,0.000624891925589
2916,0,0.731785124564,0.0427323168335,0.225482558603,0.000675432842143
2916,1,0.731996108786,0.0433408219696,0.224663069244,0.000675432842143
2916,2,0.729228303455,0.0631081397906,0.207663556755,0.000675432842143
2916,3,0.713607349608,0.0604043782085,0.225988272183,0.000675432842143
2916,4,0.713386418943,0.0598155477602,0.226798033297,0.000675432842143
2916,5,0.715670554508,0.0397713285205,0.244558116972,0.000675432842143
2917,0,0.734250386644,0.0214746610346,0.244274952321,0.000731346684242
2917,1,0.734547787629,0.0223362186923,0.243115993678,0.000731346684242
2917,2,0.731785124564,0.0427323168335,0.225482558603,0.000731346684242
2917,3,0.715670554508,0.0397713285205,0.244558116972,0.000731346684242
2917,4,0.715356505477,0.0389311444778,0.245712350045,0.000731346684242
2917,5,0.717616302952,0.0182294866339,0.264154210415,0.000731346684242
2918,0,0.71898469995,0,0.28101530005,0.00070484395912
2918,1,0.736866634114,0,0.263133365886,0.00070484395912
2918,2,0.737005990564,0.000405742433964,0.262588267002,0.00070484395912
2918,3,0.734250386644,0.0214746610346,0.244274952321,0.00070484395912
2918,4,0.717616302952,0.0182294866339,0.264154210415,0.00070484395912
2918,5,0.717200448168,0.0171121086386,0.265687443193,0.00070484395912
2924,0,0.657857559275,0.342142440725,-6.66133814775e-16,2.81028429301e-05
2924,1,0.652068135002,0.347931864998,-6.66133814775e-16,2.81028429301e-05
2924,2,0.652846947635,0.343333339611,0.00381971275426,2.81028429301e-05
2924,3,0.653994513107,0.341865347245,0.00414013964842,2.81028429301e-05
2925,0,0.663784855548,0.336215144452,1.11022302463e-16,0.000169087631213
2925,1,0.657857559275,0.342142440725,5.55111512313e-17,0.000169087631213
2925,2,0.653994513107,0.341865347245,0.00414013964842,0.000169087631213
2925,3,0.655634262115,0.331985269623,0.0123804682618,0.000169087631213
2925,4,0.656732353945,0.33057536019,0.012692285865,0.000169087631213
2925,5,0.664739032897,0.331172164511,0.00408880259223,0.000169087631213
2926,0,0.659440640002,0.318997365351,0.0215619946468,0.000209712072691
2926,1,0.667771258973,0.31964412985,0.0125846111765,0.000209712072691
2926,2,0.665902221619,0.329698014141,0.00439976424055,0.000209712072691
2926,3,0.664739032897,0.331172164511,0.00408880259223,0.000209712072691
2926,4,0.656732353945,0.33057536019,0.012692285865,0.000209712072691
2926,5,0.658394731628,0.320345515628,0.0212597527435,0.000209712072691
2927,0,0.662116496454,0.307115639828,0.0307678637186,0.000222570878918
2927,1,0.670784249153,0.307818027334,0.0213977235126,0.000222570878918
2927,2,0.668883961368,0.318228809371,0.0128872292605,0.000222570878918
2927,3,0.667771258973,0.31964412985,0.0125846111765,0.000222570878918
2927,4,0.659440640002,0.318997365351,0.0215619946468,0.000222570878918
2927,5,0.66112563545,0.308398085727,0.0304762788228,0.000222570878918
2928,0,0.664756807297,0.294913322328,0.0403298703752,0.000236396850593
2928,1,0.673775697772,0.295677590981,0.0305467112467,0.000236396850593
2928,2,0.671843690167,0.306465270163,0.0216910396698,0.000236396850593
2928,3,0.670784249153,0.307818027334,0.0213977235126,0.000236396850593
2928,4,0.662116496454,0.307115639828,0.0307678637186,0.000236396850593
2928,5,0.663824022597,0.296125825435,0.0400501519684,0.000236396850593
2929,0,0.667358192457,0.282372303294,0.0502695042488,0.000251282124598
2929,1,0.676743100466,0.283205372014,0.0400515275201,0.000251282124598
2929,2,0.674778943452,0.294391403371,0.0308296531772,0.000251282124598
2929,3,0.673775697772,0.295677590981,0.0305467112467,0.000251282124598
2929,4,0.664756807297,0.294913322328,0.0403298703752,0.000251282124598
2929,5,0.666486689906,0.283510305092,0.0500030050025,0.000251282124598
2930,0,0.669916982206,0.269473102235,0.0606099155596,0.000267329510349
2930,1,0.679683735302,0.270382624644,0.0499336400533,0.000267329510349
2930,2,0.677687046594,0.281990057592,0.0403228958146,0.000267329510349
2930,3,0.676743100466,0.283205372014,0.0400515275201,0.000267329510349
2930,4,0.667358192457,0.282372303294,0.0502695042488,0.000267329510349
2930,5,0.66911015753,0.270531694117,0.060358148353,0.000267329510349
2931,0,0.672429188503,0.256194730473,0.0713760810241,0.000284653963556
2931,1,0.682594641687,0.257189178508,0.0602161798046,0.000284653963556
2931,2,0.680565095001,0.269242811703,0.0501920932954,0.000284653963556
2931,3,0.679683735302,0.270382624644,0.0499336400533,0.000284653963556
2931,4,0.669916982206,0.269473102235,0.0606099155596,0.000284653963556
2931,5,0.671690641471,0.257168620264,0.0711407382654,0.000284653963556
2932,0,0.674890472833,0.242514537274,0.0825949898927,0.000303384296431
2932,1,0.685472596726,0.243603295947,0.0709241073269,0.000303384296431
2932,2,0.683409931902,0.256129850406,0.0604602176922,0.000303384296431
2932,3,0.682594641687,0.257189178508,0.0602161798046,0.000303384296431
2932,4,0.672429188503,0.256194730473,0.0713760810241,0.000303384296431
2932,5,0.67422402274,0.24339801176,0.0823779655003,0.000303384296431
2933,0,0.677296110027,0.22840803689,0.0942958530834,0.000323665170072
2933,1,0.688314088687,0.229601511914,0.082084399399,0.000323665170072
2933,2,0.686218123438,0.242629825053,0.0711520515093,0.000323665170072
2933,3,0.685472596726,0.243603295947,0.0709241073269,0.000323665170072
2933,4,0.674890472833,0.242514537274,0.0825949898927,0.000323665170072
2933,5,0.676705812657,0.229194919795,0.094099267548,0.000323665170072
2934,0,0.679640947475,0.213848713747,0.106510338777,0.000345659420055
2934,1,0.69111528714,0.215158454041,0.0937262588188,0.000345659420055
2934,2,0.688985930729,0.228719697591,0.0822943716801,0.000345659420055
2934,3,0.688314088687,0.229601511914,0.082084399399,0.000345659420055
2934,4,0.677296110027,0.22840803689,0.0942958530834,0.000345659420055
2934,5,0.679131113709,0.214532318493,0.106336567798,0.000345659420055
2935,0,0.681919359039,0.198807802425,0.119272838536,0.00036955078228
2935,1,0.693872009289,0.200246639865,0.105881350846,0.00036955078228
2935,2,0.691709278454,0.214374565235,0.0939161563104,0.00036955078228
2935,3,0.69111528714,0.215158454041,0.0937262588188,0.00036955078228
2935,4,0.679640947475,0.213848713747,0.106510338777,0.00036955078228
2935,5,0.681494575299,0.199380878885,0.119124545816,0.00036955078228
2936,0,0.684125192839,0.183254038553,0.132620768608,0.000395547095399
2936,1,0.696579681906,0.184836247797,0.118584070297,0.000395547095399
2936,2,0.694383719431,0.199567462986,0.106048817583,0.000395547095399
2936,3,0.693872009289,0.200246639865,0.105881350846,0.000395547095399
2936,4,0.681919359039,0.198807802425,0.119272838536,0.000395547095399
2936,5,0.683790343593,0.183708712901,0.132500943506,0.000395547095399
2937,0,0.686251711955,0.167153376034,0.146594912011,0.000423884077959
2937,1,0.699233298212,0.168894857745,0.131871844043,0.000423884077959
2937,2,0.697004394605,0.184269140663,0.118726464733,0.000423884077959
2937,3,0.696579681906,0.184836247797,0.118584070297,0.000423884077959
2937,4,0.684125192839,0.183254038553,0.132620768608,0.000423884077959
2937,5,0.686012004529,0.167481082593,0.146506912878,0.000423884077959
2938,0,0.688291526894,0.150468665124,0.161239807982,0.000454829798084
2938,1,0.701827368871,0.152387156593,0.145785474536,0.000454829798084
2938,2,0.699565987729,0.168447810527,0.131986201744,0.000454829798084
2938,3,0.699233298212,0.168894857745,0.131871844043,0.000454829798084
2938,4,0.686251711955,0.167153376034,0.146594912011,0.000454829798084
2938,5,0.688152518881,0.150660068942,0.161187412177,0.000454829798084
2939,0,0.690236518458,0.133159284912,0.17660419663,0.000488689982582
2939,1,0.704355866179,0.135274602829,0.160369530992,0.000488689982582
2939,2,0.702062673906,0.152068860843,0.14586846525,0.000488689982582
2939,3,0.701827368871,0.152387156593,0.145785474536,0.000488689982582
2939,4,0.688291526894,0.150468665124,0.161239807982,0.000488689982582
2939,5,0.690204148048,0.133204193557,0.176591658394,0.000488689982582
2940,0,0.69214525673,0.115191417409,0.192663325861,0.000525822819187
2940,1,0.706812160296,0.117515043569,0.175672796135,0.000525822819187
2940,2,0.704488060993,0.135094529893,0.160417409114,0.000525822819187
2940,3,0.704355866179,0.135274602829,0.160369530992,0.000525822819187
2940,4,0.690236518458,0.133159284912,0.17660419663,0.000525822819187
2941,0,0.706835122707,0.117483533899,0.175681343394,0.000566638238483
2941,1,0.706812160296,0.117515043569,0.175672796135,0.000566638238483
2941,2,0.69214525673,0.115191417409,0.192663325861,0.000566638238483
2941,3,0.692090391008,0.115056280185,0.192853328807,0.000566638238483
2941,4,0.693974193171,0.0965123841702,0.209513422659,0.000566638238483
2941,5,0.709113502972,0.0990496320915,0.191836864937,0.000566638238483
2941,6,0.709171072433,0.0992021576252,0.191626769941,0.000566638238483
2942,0,0.695686079762,0.0770647996015,0.227249120636,0.000611564657382
2942,1,0.711301904417,0.0798342836052,0.208863811978,0.000611564657382
2942,2,0.711437583632,0.0801947293234,0.208367687044,0.000611564657382
2942,3,0.709113502972,0.0990496320915,0.191836864937,0.000611564657382
2942,4,0.693974193171,0.0965123841702,0.209513422659,0.000611564657382
2942,5,0.693835725111,0.0961705852699,0.209993689619,0.000611564657382
2943,0,0.697269512388,0.0567898152951,0.245940672317,0.000661153341733
2943,1,0.713386418943,0.0598155477602,0.226798033297,0.000661153341733
2943,2,0.713607349608,0.0604043782085,0.225988272183,0.000661153341733
2943,3,0.711301904417,0.0798342836052,0.208863811978,0.000661153341733
2943,4,0.695686079762,0.0770647996015,0.227249120636,0.000661153341733
2943,5,0.695456271866,0.0764960083548,0.22804771978,0.000661153341733
2944,0,0.715670554508,0.0397713285205,0.244558116972,0.000716024022216
2944,1,0.713386418943,0.0598155477602,0.226798033297,0.000716024022216
2944,2,0.697269512388,0.0567898152951,0.245940672317,0.000716024022216
2944,3,0.696939827827,0.0559712068231,0.24708896535,0.000716024022216
2944,4,0.698711835536,0.0356223488726,0.265665815591,0.000716024022216
2944,5,0.715356505477,0.0389311444778,0.245712350045,0.000716024022216
2945,0,0.717200448168,0.0171121086386,0.265687443193,0.000776897162073
2945,1,0.717616302952,0.0182294866339,0.264154210415,0.000776897162073
2945,2,0.715356505477,0.0389311444778,0.245712350045,0.000776897162073
2945,3,0.698711835536,0.0356223488726,0.265665815591,0.000776897162073
2945,4,0.698272831817,0.0345282375417,0.267198930641,0.000776897162073
2945,5,0.699998970773,0.013490229505,0.286510799722,0.000776897162073
2946,0,0.704255389836,0,0.295744610164,0.000512605061932
2946,1,0.71898469995,0,0.28101530005,0.000512605061932
2946,2,0.717200448168,0.0171121086386,0.265687443193,0.000512605061932
2946,3,0.699998970773,0.013490229505,0.286510799722,0.000512605061932
2946,4,0.699460236309,0.0121418464426,0.288397917249,0.000512605061932
2946,5,0.700109305394,0.0104815542318,0.289409140374,0.000512605061932
2952,0,0.645922399159,0.354077600841,-4.99600361081e-16,2.33387096751e-05
2952,1,0.640701757462,0.359298242538,-4.99600361081e-16,2.33387096751e-05
2952,2,0.64130342919,0.355263098512,0.00343347229799,2.33387096751e-05
2952,3,0.642435924549,0.353800358618,0.00376371683257,2.33387096751e-05
2953,0,0.652068135002,0.347931864998,3.88578058619e-16,0.000160986749131
2953,1,0.645922399159,0.354077600841,4.4408920985e-16,0.000160986749131
2953,2,0.642435924549,0.353800358618,0.00376371683257,0.000160986749131
2953,3,0.643850163884,0.344088537202,0.0120612989143,0.000160986749131
2953,4,0.644934182173,0.342683151264,0.0123826665637,0.000160986749131
2953,5,0.652846947635,0.343333339611,0.00381971275426,0.000160986749131
2954,0,0.647395487964,0.331284080915,0.0213204311208,0.000204643032477
2954,1,0.655634262115,0.331985269623,0.0123804682618,0.000204643032477
2954,2,0.653994513107,0.341865347245,0.00414013964842,0.000204643032477
2954,3,0.652846947635,0.343333339611,0.00381971275426,0.000204643032477
2954,4,0.644934182173,0.342683151264,0.0123826665637,0.000204643032477
2954,5,0.646362593051,0.332628492421,0.0210089145281,0.000204643032477
2955,0,0.649816561852,0.319587680725,0.0305957574235,0.000217243506533
2955,1,0.658394731628,0.320345515628,0.0212597527435,0.000217243506533
2955,2,0.656732353945,0.33057536019,0.012692285865,0.000217243506533
2955,3,0.655634262115,0.331985269623,0.0123804682618,0.000217243506533
2955,4,0.647395487964,0.331284080915,0.0213204311208,0.000217243506533
2955,5,0.64883758606,0.320867231992,0.0302951819483,0.000217243506533
2956,0,0.652193851714,0.307577364331,0.0402287839553,0.00023079252315
2956,1,0.66112563545,0.308398085727,0.0304762788228,0.00023079252315
2956,2,0.659440640002,0.318997365351,0.0215619946468,0.00023079252315
2956,3,0.658394731628,0.320345515628,0.0212597527435,0.00023079252315
2956,4,0.649816561852,0.319587680725,0.0305957574235,0.00023079252315
2956,5,0.651271750711,0.308787880358,0.0399403689313,0.00023079252315
2957,0,0.654523507493,0.29523531746,0.0502411750465,0.000245380611402
2957,1,0.663824022597,0.296125825435,0.0400501519684,0.000245380611402
2957,2,0.662116496454,0.307115639828,0.0307678637186,0.000245380611402
2957,3,0.66112563545,0.308398085727,0.0304762788228,0.000245380611402
2957,4,0.652193851714,0.307577364331,0.0402287839553,0.000245380611402
2957,5,0.653661408283,0.296372307495,0.0499662842217,0.000245380611402
2958,0,0.656801352268,0.282542376885,0.0606562708476,0.000261108802578
2958,1,0.666486689906,0.283510305092,0.0500030050025,0.000261108802578
2958,2,0.664756807297,0.294913322328,0.0403298703752,0.000261108802578
2958,3,0.663824022597,0.296125825435,0.0400501519684,0.000261108802578
2958,4,0.654523507493,0.29523531746,0.0502411750465,0.000261108802578
2958,5,0.656002565617,0.283601004835,0.0603964295476,0.000261108802578
2959,0,0.659022849836,0.269477894993,0.0714992551714,0.000278090082646
2959,1,0.66911015753,0.270531694117,0.060358148353,0.000278090082646
2959,2,0.667358192457,0.282372303294,0.0502695042489,0.000278090082646
2959,3,0.666486689906,0.283510305092,0.0500030050025,0.000278090082646
2959,4,0.656801352268,0.282542376885,0.0606562708476,0.000278090082646
2959,5,0.658290883828,0.270452946385,0.0712561697873,0.000278090082646
2960,0,0.661183068331,0.256019587886,0.0827973437829,0.00029645107921
2960,1,0.671690641471,0.257168620264,0.0711407382654,0.00029645107921
2960,2,0.669916982206,0.269473102235,0.0606099155596,0.00029645107921
2960,3,0.66911015753,0.270531694117,0.060358148353,0.00029645107921
2960,4,0.659022849836,0.269477894993,0.0714992551714,0.00029645107921
2960,5,0.660521643175,0.256905432875,0.0825729239498,0.00029645107921
2961,0,0.663276639287,0.242143364654,0.094579996059,0.000316334025683
2961,1,0.67422402274,0.24339801176,0.0823779655003,0.000316334025683
2961,2,0.672429188503,0.256194730473,0.0713760810241,0.000316334025683
2961,3,0.671690641471,0.257168620264,0.0711407382654,0.000316334025683
2961,4,0.661183068331,0.256019587886,0.0827973437829,0.000316334025683
2961,5,0.662689703515,0.24293391654,0.0943763799453,0.000316334025683
2962,0,0.665297711476,0.227823134981,0.106879153543,0.000337899056968
2962,1,0.676705812657,0.229194919795,0.094099267548,0.000337899056968
